"","site_brom.id","site","trt.name","mu.scalar","k.scalar","intended.mu","intended.k","temporal.block","maxvol","leaf.number","mean.diam","catchment.area","turbidity.initial","oxygen.percent.initial","oxygen.conc.initial","ph.initial","chlorophyll.initial","bacteria.per.ml..initial","amoeba.per.ml.initial","algae.per.ml.initial","ciliates.per.ml.initial","flagellates.per.ml.initial","rotifers.per.ml.initial","leafpack1.species1.mass.initial","leafpack2.species1.mass.initial","leafpack1.species2.mass.initial","leafpack2.species2.mass.initial","co2.final","methane.final","turbidity.final","oxygen.percent.final","oxygen.conc.final","ph.final","chlorophyll.final","bacteria.per.ml.final","amoeba.per.ml.final","algae.per.ml.final","ciliates.per.ml.final","flagellates.per.ml.final","rotifers.per.ml.final","leafpack1.species1.mass.final","leafpack2.species1.mass.final","leafpack1.species2.mass.final","leafpack2.species2.mass.final","water.volume.final","fpom.final","n15.bromeliad.final","final.bromeliad.percentn","final.bromeliad.percentc","species1","species2","decomp","sample_size_species","mean.depth","max.depth","min.depth","amplitude","net_fluc","tot_fluc","sd.depth","cv.depth","wetness","prop.overflow.days","prop.driedout.days","long_dry","long_wet","n_driedout","n_overflow","last_dry","last_wet","NA_NA_total_abundance","NA_NA_total_biomass","NA_NA_total_taxa","predator_engulfer_total_abundance","predator_engulfer_total_biomass","predator_engulfer_total_taxa","predator_piercer_total_abundance","predator_piercer_total_biomass","predator_piercer_total_taxa","prey_filter.feeder_total_abundance","prey_filter.feeder_total_biomass","prey_filter.feeder_total_taxa","prey_gatherer_total_abundance","prey_gatherer_total_biomass","prey_gatherer_total_taxa","prey_piercer_total_abundance","prey_piercer_total_biomass","prey_piercer_total_taxa","prey_scraper_total_abundance","prey_scraper_total_biomass","prey_scraper_total_taxa","prey_shredder_total_abundance","prey_shredder_total_biomass","prey_shredder_total_taxa","predator_biomass","prey_biomass","predator_abundance","prey_abundance","Coleoptera_bio","Diptera_bio","Ephemeroptera_bio","Haplotaxida_bio","Lepidoptera_bio","Odonata_bio","ord_NA_bio","Podocopida_bio","Trichoptera_bio","Hirudinea_bio","Neoptera_bio","Oligochaeta_bio","Palaeoptera_bio","Podocopa_bio","subclass_NA_bio","Aeolosomatidae_bio","Anisopodidae_bio","Calamoceratidae_bio","Candonidae_bio","Cecidomyiidae_bio","Ceratopogonidae_bio","Chironomidae_bio","Coenagrionidae_bio","Corethrellidae_bio","Culicidae_bio","Curculionidae_bio","Dolichopodidae_bio","Dytiscidae_bio","Elateridae_bio","Elmidae_bio","Empididae_bio","Enchytraeoidae_bio","Ephydridae_bio","family_NA_bio","Hydrophilidae_bio","Lampyridae_bio","Limnocytheridae_bio","Limoniidae_bio","Muscidae_bio","Naididae_bio","Periscelididae_bio","Phoridae_bio","Pseudostigmatidae_bio","Psychodidae_bio","Ptilodactylidae_bio","Scatopsidae_bio","Sciaridae_bio","Scirtidae_bio","Sphaeroceridae_bio","Stratiomyidae_bio","Syrphidae_bio","Tabanidae_bio","Tipulidae_bio","Anophelinae_bio","Calamoceratinae_bio","Candoninae_bio","Ceratopogoninae_bio","Chioneinae_bio","Chironominae_bio","Copelatinae_bio","Corethrellinae_bio","Culicinae_bio","Dasyheleniae_bio","Eristalinae_bio","Forcipomyiinae_bio","Hermetiinae_bio","Limoniinae_bio","Naidinae_bio","Orthocladiinae_bio","Pristininae_bio","Psychodinae_bio","Sphaeridiinae_bio","subfamily_NA_bio","Tabaninae_bio","Tanypodinae_bio","Timiriaseviinae_bio","Tipulinae_bio","Aelosoma_bio","Anopheles_bio","Atrichopogon_bio","Aulophorus_bio","Bezzia_bio","Bromeliagrion_bio","Candonopsis_bio","Cheilotrichia_bio","Chironomus_bio","Contacyphon_bio","Copelatus_bio","Corethrella_bio","Corynoneura_bio","Culex_bio","Culicoides_bio","Dero_bio","Elpidium_bio","Eristalis_bio","Forcipomyia_bio","genus_NA_bio","Haemagogus_bio","Harnischia_bio","Hermetia_bio","Larsia_bio","Leptagrion_bio","Limnophyes_bio","Mecistogaster_bio","Monopelopia_bio","Pericoma_bio","Phylloicus_bio","Polypedilum_bio","Pristina_bio","Sphaeromias_bio","Stenochironomus_bio","Stibasoma_bio","Stilobezzia_bio","Tanytarsus_bio","Tipula_bio","Toxorhynchites_bio","Trentepohlia_bio","Wyeomyia_bio","cv_max_temp","cv_mean_temp","cv_min_temp","max_temp","mean_temp","min_temp","sd_max_temp","sd_mean_temp","sd_min_temp","meso_predator_biomass","top_predator_biomass","mu.scalar.2","k.scalar.2","intended.mu.2","intended.k.2","change.k","change.mu","bacteria.per.nl.final","detritivore_total_biomass","PDratio","detChiron_bio","predCerato_bio","detCerato_bio","TipulidaeLimoniidae_bio","filtCulicidae","exposure","change_mean_temp","change_cv_temp","shredder_bio","filter.feeder_bio","scraper_bio","gatherer_bio","engulfer_bio","piercer_bio","totalbio"
"11","argentina_19","argentina","mu0.1k1",0.1,1,0.43,0.05,"c",430,28,53,1189.82,104.9,18,7.4,5.97,NA,NA,NA,NA,NA,NA,NA,170,220,NA,NA,1.4364622,NA,32.2,NA,NA,5.78,0.011,NA,NA,NA,NA,NA,NA,100,110,NA,NA,31,NA,18.1138181515017,0.610962060981327,NA,0.455882352941176,NA,0.455882352941176,1,20.7401041666667,73.65,0,73.65,0.525000000000003,270.525,20.3359893139412,155.31709474842,0.25947986285667,0.0729166666666667,0.489583333333333,10,5,23.5,3.5,4,49,0,0,0,3,6.6,1,0,0,0,0,0,0,3,0.166666666666667,1,0,0,0,4,0.16,1,4,2.3,2,6.6,2.62666666666667,3,11,6.76,2.46666666666667,0,0,0,0,0,0,0,0,9.22666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4720669596747,10.4888473672813,18.1455180168532,35.589552238806,24.2210820895522,17.1716417910448,6.57412592020065,2.54051233107704,3.11588335498353,0,0,0.01,1,0.1849,0.0025,0,2.30258509299405,NA,2.62666666666667,2.51269035532995,0.166666666666667,0,0,2.3,0,11.8582381063433,0.785047974413661,0.234799298153531,2.3,0,0.16,0.166666666666667,6.6,0,9.22666666666667
"12","argentina_4","argentina","mu0.2k1",0.2,1,0.86,0.05,"c",260,33,57.5,1132.85,242,2.4,1.3,6.66,NA,NA,NA,NA,NA,NA,NA,180,180,NA,NA,1.3827292,NA,53.2,10.6,4,6.33,6.51,NA,NA,NA,NA,NA,NA,100,80,NA,NA,51,NA,11.3716435616051,0.636644145649048,NA,0.5,NA,0.5,1,8.94627659574468,51.475,0,51.475,38.25,248.75,15.3987350730766,175.388306448167,0.171366551865213,0.0851063829787234,0.670212765957447,10,2,31.5,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,20,8.07857142857143,3,0,0,0,0,0,0,2,2.50909090909091,1,0,10.5876623376623,0,22,0,10.5876623376623,0,0,0,0,0,0,0,0,10.5876623376623,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17857142857143,0,0,0,0,0,0,6.2,0,2.50909090909091,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,1.17857142857143,0,3.20909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,3.20909090909091,0,0,0,0,0,0,0,0,1.17857142857143,0,0,0,0,0,0,0,0,0,0,0,0,12.290247482453,10.6401699743749,16.6412203338953,30.134328358209,23.5758706467662,17.9179104477612,3.70358353239891,2.50851270975468,2.98175895684198,0,0,0.04,1,0.7396,0.0025,0,1.6094379124341,NA,10.5876623376623,0,0.7,0,0,2.50909090909091,0,15.8008494760241,0.139836531627591,0.386121905247125,2.50909090909091,0,0,8.07857142857143,0,0,10.5876623376623
"13","argentina_13","argentina","mu0.4k1",0.4,1,1.72,0.05,"a",365,33,58.5,789.22,276,10.2,4,6.76,NA,NA,NA,NA,NA,NA,NA,180,120,NA,NA,2.4251494,NA,28.1,14.2,5.8,5.88,0.011,NA,NA,NA,NA,NA,NA,90,60,NA,NA,77,NA,35.3560746801691,0.584932320725419,NA,0.5,NA,0.5,1,32.0085227272727,76.525,0,76.525,-92.15,309.8,26.4090749209102,82.7320752538338,0.415877550701259,0.0568181818181818,0.284090909090909,11,0,12.5,2.5,4,23,0,0,0,1,4.4,1,1,7.5,1,0,0,0,32,40.9034285714286,3,0,0,0,6,0.4,1,0,0,0,11.9,41.3034285714286,2,38,4.8,48.4034285714286,0,0,0,0,0,0,0,0,53.2034285714286,0,0,0,0,0,0,0,0,0,0,1.232,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0.471428571428571,0,0,0,0.4,0,0,39.2,7.5,0,0,0,0,0,0,0,0,0,0,0,39.2,0,0,0,0,0,0,0.471428571428571,0,13.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2,0,13.532,0,0,0,0,0,0,0,0,0.471428571428571,0,0,0,0,0,0,0,0,0,0,0,0,11.7388815916459,10.3333010324826,17.5825898384102,29.365671641791,23.2953980099502,17.9850746268657,3.4472014226214,2.40718360308312,3.16224190377378,0,11.9,0.16,1,2.9584,0.0025,0,0.916290731874155,NA,41.3034285714286,0.288111675267359,1.232,0,0,0,0,6.61801079828132,-0.140636105188335,0.0792529633548273,0,0,0.4,40.9034285714286,4.4,7.5,53.2034285714286
"14","argentina_2","argentina","mu0.6k1",0.6,1,2.58,0.05,"c",450,33,53,1163.44,207,9.6,4.5,6.74,NA,NA,NA,NA,NA,NA,NA,210,160,NA,NA,1.4257156,NA,59.4,NA,NA,6.64,0.011,NA,NA,NA,NA,NA,NA,60,60,NA,NA,158,NA,30.8445937762944,0.461191284740703,NA,0.669642857142857,NA,0.669642857142857,1,38.2838541666667,72.925,13.2,59.725,-1.45,336.4,16.6766121949994,49.5113536100793,0.519395907212492,0.0520833333333333,0.0833333333333333,4,2,8,2.5,4,22,0,0,0,0,0,0,0,0,0,8,0.228571428571429,1,49,66.8809523809524,4,0,0,0,18,2.3625,1,7,1.9,1,0,71.3720238095238,0,82,2.3625,69.0095238095238,0,0,0,0,0,0,0,0,71.3720238095238,0,0,0,0,0,0,0,0,0,0,2.16666666666667,0,0,0.228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41428571428571,0,0,0,2.3625,0,15,48.3,0,1.9,0,0,0,0,0,0,0,0,0.228571428571429,0,48.3,0,15,0,0,0,0,1.41428571428571,0,6.42916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228571428571429,0,0,0,48.3,0,6.42916666666667,0,0,15,0,0,0,0,0,1.41428571428571,0,0,0,0,0,0,0,0,0,0,0,0,11.9006652022573,10.5098265619267,19.4931846917752,30.3208955223881,23.1383706467662,17.0820895522388,3.60838826244563,2.43180262423089,3.32984326563234,0,0,0.36,1,6.6564,0.0025,0,0.510825623765991,NA,71.1434523809524,0,2.16666666666667,0,0,1.9,0.228571428571429,1.92819755389718,-0.297663468372409,0.255778492798973,1.9,0.228571428571429,2.3625,66.8809523809524,0,0,71.3720238095238
"15","argentina_9","argentina","mu0.8k1",0.8,1,3.45,0.05,"b",280,29,79.5,942.12,320,15.5,5.4,6.53,NA,NA,NA,NA,NA,NA,NA,120,160,NA,NA,1.6728874,NA,69,17.4,6.9,6.27,65.81,NA,NA,NA,NA,NA,NA,60,80,NA,NA,80,NA,44.9958986906487,0.430250930035842,NA,0.5,NA,0.5,1,33.5603260869565,72.675,0,72.675,11.325,313.125,21.371941667399,73.0896342686506,0.433639687385436,0.108695652173913,0.217391304347826,4.5,3,10,5,4,21,0,0,0,0,0,0,0,0,0,0,0,0,19,1.41587301587302,2,0,0,0,14,0.741176470588235,1,0,0,0,0,2.15704948646125,0,33,0.741176470588235,1.41587301587302,0,0,0,0,0,0,0,0,2.15704948646125,0,0,0,0,0,0,0,0,0,0,0.944444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471428571428571,0,0,0,0.741176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471428571428571,0,1.68562091503268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68562091503268,0,0,0,0,0,0,0,0,0.471428571428571,0,0,0,0,0,0,0,0,0,0,0,0,11.2358916214113,10.6943207233214,18.5202995440636,30.3805970149254,23.556592039801,17.8731343283582,3.41353095453472,2.51921750422071,3.3101580155248,0,0,0.64,1,11.9025,0.0025,0,0.22314355131421,NA,2.15704948646125,0,0.944444444444445,0,0,0,0,5.12099826952196,0.120557924662414,0.440272654193627,0,0,0.741176470588235,1.41587301587302,0,0,2.15704948646125
"16","argentina_17","argentina","mu1k1",1,1,4.31,0.05,"a",370,33,50.5,899.43,242,16.9,6.8,5.62,NA,NA,NA,NA,NA,NA,NA,100,160,NA,NA,1.6227366,NA,30.6,2.1,0.9,5.74,1.86,NA,NA,NA,NA,NA,NA,40,80,NA,NA,91,NA,33.6094874976591,0.453849122698823,NA,0.55,NA,0.55,1,42.59375,69.9,0,69.9,-22.2,332.95,19.4131669751895,44.9524557992147,0.609493242603055,0.204545454545455,0.0340909090909091,2,4,1.5,9,4,40,0,0,0,0,0,0,1,6.1,1,1,0.0823529411764706,1,18,0.75,1,0,0,0,2,0.12112676056338,1,1,0.3,1,6.1,1.25347970173985,1,22,0.12112676056338,7.23235294117647,0,0,0,0,0,0,0,0,7.35347970173985,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.0823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12112676056338,0,0,0,6.1,0.3,0,0,0,0,0,0,0,0,0.0823529411764706,0,0,0,0,0,0,0,0,0,0,7.27112676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823529411764706,0,0,0,0,0,7.27112676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2298924981464,10.3551425942253,22.5405480118528,33.134328358209,24.2832711442786,17.2089552238806,4.05229273819178,2.51456735353242,3.87899281457706,0,6.1,1,1,18.5761,0.0025,0,0,NA,1.17112676056338,5.2086590499098,0.75,0,0,0.3,0.0823529411764706,0.827838789009498,0.847237029140025,0.101094525097553,0.3,0.0823529411764706,0.12112676056338,0.75,0,6.1,7.35347970173985
"17","argentina_7","argentina","mu1.5k1",1.5,1,6.46,0.05,"a",230,25,45.5,545.34,NA,20.2,7.8,6.29,NA,NA,NA,NA,NA,NA,NA,180,160,NA,NA,1.7319937,NA,22.3,3.6,1.4,6.36,0.011,NA,NA,NA,NA,NA,NA,50,60,NA,NA,117,NA,35.9430085998489,0.581242273909148,NA,0.673611111111111,NA,0.673611111111111,1,22.8164772727273,52.825,0,52.825,12.575,284.625,14.1915903568665,62.0649339264592,0.43131550852456,0.0795454545454545,0.136363636363636,4.5,0,6,3.5,4,15,0,0,0,1,2.2,1,0,0,0,3,0.247058823529412,1,25,7,3,0,0,0,6,3.24,1,4,5.01818181818182,1,2.2,15.5052406417112,1,38,5.44,12.2652406417112,0,0,0,0,0,0,0,0,17.7052406417112,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0.247058823529412,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0.4,0,0,0,3.24,0,5.5,0,0,5.01818181818182,0,0,0,0,0,0,0,0,0.247058823529412,0,0,0,5.5,0,0,0,0,0.4,0,11.5581818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247058823529412,0,0,0,0,0,11.5581818181818,0,0,5.5,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,11.0768258483939,10.3493622082097,19.6841532488396,29.7388059701493,23.2117537313433,17.2910447761194,3.29411574670519,2.40226846853435,3.40359575205683,0,0,2.25,1,41.7316,0.0025,0,0.405465108108164,NA,15.2581818181818,0.144184938036225,1.1,0,0,5.01818181818182,0.247058823529412,3.16523914518317,-0.224280383795293,0.0953141390819408,5.01818181818182,0.247058823529412,3.24,7,2.2,0,17.7052406417112
"18","argentina_25","argentina","mu2k1",2,1,8.62,0.05,"b",320,30,54.5,726.17,287,16.5,6.2,6.38,NA,NA,NA,NA,NA,NA,NA,130,200,NA,NA,1.5260172,NA,42.9,17.6,7,6.26,0.011,NA,NA,NA,NA,NA,NA,80,60,NA,NA,117,NA,52.076899917491,0.484677126967643,NA,0.542307692307692,NA,0.542307692307692,1,42.9309782608696,69.9,4.25,65.65,-12.45,360.7,19.2284055561452,45.0912979511328,0.614920952662385,0.184782608695652,0.0326086956521739,2,4.5,3,8.5,24,21,0,0,0,1,0.226666666666667,1,0,0,0,6,0.494117647058823,1,48,0.597252747252747,2,0,0,0,13,3.25,1,1,0.3,1,0.226666666666667,4.64137039431157,1,68,3.25,1.39137039431157,0,0,0,0,0.226666666666667,0,0,0.226666666666667,4.64137039431157,0,0,0,0,0,0,0,0,0,0,0.361538461538462,0,0,0.494117647058823,0,0,0,0,0,0,0,0,0.226666666666667,0,0,0,0,0,0,0,0,0,0.235714285714286,0,0,0,3.25,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.494117647058823,0,0,0,0,0,0,0,0,0.235714285714286,0,4.13820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494117647058823,0,0,0,0,0,4.13820512820513,0,0,0,0,0,0,0,0,0.235714285714286,0,0,0,0,0,0,0,0,0,0,0,0,9.82000434642807,10.1272591024011,17.3426586304426,28.0074626865672,22.7484452736318,18.044776119403,2.75033405314512,2.30379399462862,3.12944392301569,0,0.226666666666667,4,1,74.3044,0.0025,0,0.693147180559945,NA,4.14725274725275,0.0546546546546547,0.361538461538462,0,0,0.3,0.494117647058823,0.741797128487995,-0.687588841506741,-0.126788966726609,0.3,0.494117647058823,3.25,0.597252747252747,0.226666666666667,0,4.86803706097824
"19","argentina_10","argentina","mu2.5k1",2.5,1,10.77,0.05,"a",220,31,65,1528.4,NA,19.9,7.2,6.31,NA,NA,NA,NA,NA,NA,NA,140,120,NA,NA,1.6137811,NA,19.8,13.7,5.6,5.8,0.011,NA,NA,NA,NA,NA,NA,90,70,NA,NA,68,NA,10.3690394219993,0.58509522314437,NA,0.386904761904762,NA,0.386904761904762,1,23.5494318181818,65.05,0,65.05,-45.075,474.725,20.0911431397657,86.4732300863927,0.356498540726289,0.0795454545454545,0.238636363636364,4,2,10.5,3.5,4,15,0,0,0,0,0,0,1,3,1,0,0,0,6,0.0857142857142857,1,0,0,0,0,0,0,2,2.50909090909091,1,3,2.5948051948052,1,8,0,5.5948051948052,0,0,0,0,0,0,0,0,5.5948051948052,0,0,0,0,0,0,0,0,0,0,0.0857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.50909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5948051948052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5948051948052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6.25,1,115.9929,0.0025,0,0.916290731874155,NA,2.5948051948052,1.15615615615616,0.0857142857142857,0,0,2.50909090909091,0,NA,NA,NA,2.50909090909091,0,0,0.0857142857142857,0,3,5.5948051948052
"20","argentina_28","argentina","mu3k1",3,1,12.92,0.05,"a",310,34,56,1004.74,215,17.9,7.4,6.45,NA,NA,NA,NA,NA,NA,NA,160,200,NA,NA,1.4884041,NA,18.1,6.8,2.8,5.64,15.53,NA,NA,NA,NA,NA,NA,50,90,NA,NA,103,NA,89.8047351655002,0.522424131611543,NA,0.61875,NA,0.61875,1,66.7227272727273,99,9.25,89.75,-4.54999999999999,337.9,18.224216558106,28.3800078820885,0.670299539170507,0.0340909090909091,0.0113636363636364,0,0,1,1.5,4,35,0,0,0,0,0,0,1,13.9,1,7,0.576470588235294,1,27,1.13809523809524,2,0,0,0,5,0.8125,1,0,0,0,13.9,2.52706582633053,1,39,0.8125,15.6145658263305,0,0,0,0,0,0,0,0,16.4270658263305,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0.576470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471428571428571,0,0,0,0.8125,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0.576470588235294,0,0,0,0,0,0,0,0,0.471428571428571,0,15.3791666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576470588235294,0,0,0,0,0,15.3791666666667,0,0,0,0,0,0,0,0,0.471428571428571,0,0,0,0,0,0,0,0,0,0,0,0,9.75827705394889,9.94678034150745,17.1757705874922,28.0522388059701,23.0180348258706,18.2089552238806,2.73741518252193,2.28955336306104,3.1275283756329,0,13.9,9,1,166.9264,0.0025,0,1.09861228866811,NA,1.95059523809524,7.12602990540128,0.666666666666667,0,0,0,0.576470588235294,0.261568577566712,-0.417999289267932,-0.307267727620305,0,0.576470588235294,0.8125,1.13809523809524,0,13.9,16.4270658263305
"21","argentina_8","argentina","mu0.1k2",0.1,2,0.43,0.11,"b",455,35,73,1791.42,266,1.4,0.7,6.65,NA,NA,NA,NA,NA,NA,NA,210,160,NA,NA,1.6728874,NA,84,17.4,6.8,6.25,0.011,NA,NA,NA,NA,NA,NA,100,100,NA,NA,48,NA,13.0409264848173,0.553500585491718,NA,0.449404761904762,NA,0.449404761904762,1,15.7023333333333,64.1,0,64.1,-55.8,156.49,21.6034159294958,147.554909111753,0.237535494997342,0.0666666666666667,0.633333333333333,10,5,28.5,3,4,49,0,0,0,0,0,0,1,14.3,1,0,0,0,0,0,0,0,0,0,31,4.8,1,3,0.9,1,14.3,5.7,1,34,4.8,15.2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,14.3,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0897903057083,10.1446519411998,18.0847046750002,31.4925373134328,24.3470149253731,18.1641791044776,3.80738172314096,2.46991992225108,3.28493814768288,0,14.3,0.01,4,0.1849,0.0121,0.693147180559945,2.30258509299405,NA,5.7,2.50877192982456,0,0,0,0.9,0,15.419776119403,0.910980810234555,-0.109396127927935,0.9,0,4.8,0,0,14.3,20
"22","argentina_16","argentina","mu0.2k2",0.2,2,0.86,0.11,"c",320,33,63,1297.68,248,8,2.9,6.41,NA,NA,NA,NA,NA,NA,NA,160,160,NA,NA,1.5206439,NA,19.9,NA,NA,5.92,0.011,NA,NA,NA,NA,NA,NA,70,40,NA,NA,39,NA,18.9655741618138,0.440740534852975,NA,0.65625,NA,0.65625,1,25.7697916666667,65.3,0,65.3,-6.375,324.775,22.3163634882856,116.554792554232,0.371833050239607,0.197916666666667,0.4375,5.5,3.5,21,9.5,4,14,0,0,0,0,0,0,0,0,0,0,0,0,11,0.611111111111111,1,0,0,0,33,4.43793103448276,1,2,2.50909090909091,1,0,7.55813305468478,0,46,4.43793103448276,3.12020202020202,0,0,0,0,0,0,0,0,7.55813305468478,0,0,0,0,0,0,0,0,0,0,0.611111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43793103448276,0,0,0,0,2.50909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55813305468478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55813305468478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4238995638978,10.7552537048797,18.8333525565595,31.7537313432836,23.8796641791045,17.1716417910448,3.94505168987947,2.56831846633596,3.23399583825697,0,0,0.04,4,0.7396,0.0121,0.693147180559945,1.6094379124341,NA,7.55813305468478,0,0.611111111111111,0,0,2.50909090909091,0,10.4473530783582,0.443630063965902,0.501205635751941,2.50909090909091,0,4.43793103448276,0.611111111111111,0,0,7.55813305468478
"23","argentina_5","argentina","mu0.4k2",0.4,2,1.72,0.11,"b",450,33,58.5,1142.17,325,7.5,2.8,6.75,NA,NA,NA,NA,NA,NA,NA,180,180,NA,NA,1.3863114,NA,67,3.9,1.5,6.06,0.011,NA,NA,NA,NA,NA,NA,90,70,NA,NA,194,NA,34.1027494875907,0.580058220200828,NA,0.555555555555556,NA,0.555555555555556,1,44.6907608695652,79.725,0,79.725,-55.525,430.325,25.1408548231076,57.0561135219205,0.558039497181904,0.16304347826087,0.108695652173913,4,3.5,5,7.5,4,16,0,0,0,1,2.2,1,0,0,0,6,0.494117647058823,1,15,1.01349206349206,2,0,0,0,54,9.81818181818182,1,0,0,0,2.2,11.3257915287327,1,75,12.0181818181818,1.50760971055089,0,0,0,0,0,0,0,0,13.5257915287327,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0,0,0.494117647058823,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0.235714285714286,0,0,0,9.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494117647058823,0,0,0,0,0,0,0,0,0.235714285714286,0,12.7959595959596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494117647058823,0,0,0,0,0,12.7959595959596,0,0,0,0,0,0,0,0,0.235714285714286,0,0,0,0,0,0,0,0,0,0,0,0,10.7670138368054,9.97691733443459,18.2609177403736,30.4776119402985,23.5674751243781,18.0298507462687,3.28152869473981,2.35130751097264,3.29241621348826,0,0,0.16,4,2.9584,0.0121,0.693147180559945,0.916290731874155,NA,10.8316738816739,0.203108035196867,0.777777777777778,0,0,0,0.494117647058823,2.56168207873675,0.131441009239531,-0.277130734693163,0,0.494117647058823,9.81818181818182,1.01349206349206,2.2,0,13.5257915287327
