site_brom.id,site,trt.name,mu.scalar,k.scalar,intended.mu,intended.k,temporal.block,maxvol,leaf.number,mean.diam,catchment.area,turbidity.initial,oxygen.percent.initial,oxygen.conc.initial,ph.initial,chlorophyll.initial,bacteria.per.ml..initial,amoeba.per.ml.initial,algae.per.ml.initial,ciliates.per.ml.initial,flagellates.per.ml.initial,rotifers.per.ml.initial,leafpack1.species1.mass.initial,leafpack2.species1.mass.initial,leafpack1.species2.mass.initial,leafpack2.species2.mass.initial,co2.final,methane.final,turbidity.final,oxygen.percent.final,oxygen.conc.final,ph.final,chlorophyll.final,bacteria.per.ml.final,amoeba.per.ml.final,algae.per.ml.final,ciliates.per.ml.final,flagellates.per.ml.final,rotifers.per.ml.final,leafpack1.species1.mass.final,leafpack2.species1.mass.final,leafpack1.species2.mass.final,leafpack2.species2.mass.final,water.volume.final,fpom.final,n15.bromeliad.final,final.bromeliad.percentn,final.bromeliad.percentc,species1,species2,decomp,sample_size_species,engulfer_bio,filter.feeder_bio,gatherer_bio,func_NA_bio,piercer_bio,scraper_bio,shredder_bio,engulfer_abd,filter.feeder_abd,gatherer_abd,func_NA_abd,piercer_abd,scraper_abd,shredder_abd,meso_pred_bio,trophic_NA_bio,prey_bio,top_pred_bio,meso_pred_ab,trophic_NA_abd,prey_abd,top_pred_ab,Coleoptera_bio,Diptera_bio,Ephemeroptera_bio,Haplotaxida_bio,ord_NA_bio,Odonata_bio,Podocopida_bio,Trichoptera_bio,Aeolosomatidae_bio,Anisopodidae_bio,Calamoceratidae_bio,Candonidae_bio,Cecidomyiidae_bio,Ceratopogonidae_bio,Chironomidae_bio,Coenagrionidae_bio,Corethrellidae_bio,Culicidae_bio,Curculionidae_bio,Dolichopodidae_bio,Dytiscidae_bio,Elateridae_bio,Elmidae_bio,Empididae_bio,Enchytraeoidae_bio,Ephydridae_bio,Hydrophilidae_bio,Lampyridae_bio,Limnocytheridae_bio,Limoniidae_bio,Muscidae_bio,family_NA_bio,Naididae_bio,Periscelididae_bio,Phoridae_bio,Pseudostigmatidae_bio,Psychodidae_bio,Ptilodactylidae_bio,Scatopsidae_bio,Sciaridae_bio,Scirtidae_bio,Sphaeroceridae_bio,Stratiomyidae_bio,Syrphidae_bio,Tabanidae_bio,Tipulidae_bio,Anophelinae_bio,Calamoceratinae_bio,Candoninae_bio,Ceratopogoninae_bio,Chioneinae_bio,Chironominae_bio,Copelatinae_bio,Copelatus_bio,Corethrellinae_bio,Culicinae_bio,Dasyheleniae_bio,Eristalinae_bio,Forcipomyiinae_bio,Limoniinae_bio,subfamily_NA_bio,Naidinae_bio,Orthocladiinae_bio,Pristininae_bio,Psychodinae_bio,Sphaeridiinae_bio,Tabaninae_bio,Tanypodinae_bio,Timiriaseviinae_bio,Tipulinae_bio,odonata_bio,odonata_ab,cv_max_temp,cv_mean_temp,cv_min_temp,max_temp,mean_temp,min_temp,sd_max_temp,sd_mean_temp,sd_min_temp,mean.depth,max.depth,min.depth,amplitude,net_fluc,tot_fluc,sd.depth,cv.depth,wetness,prop.overflow.days,prop.driedout.days,long_dry,long_wet,n_driedout,n_overflow,last_dry,last_wet,total_pred_bio,total_pred_ab
colombia_12,colombia,mu0.2k1,0.2,1,1.79,0.49,b,189,36,81.4315,1557.886,276.9,NA,NA,4.4,4713,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2880,3000,2020,2370,0,2524.665,4.082482534,0.687920118,44.84,0.265,0.268333333,0.266666667,2,0,0,3.31521596,0.1076,0,0.212933869,0.168,0,0,33,2,0,2,1,0,0.1076,3.696149829,0,0,2,36,0,0.380933869,3.42281596,0,0,0,0,0,0,0,0,0,0,0,0,3.31521596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143,0.168,0.0933,0,0.212933869,0,0,0,0,0,0,0,0,0,0,3.31521596,0,0,0,0,0,0,0,0,0.488533869,0,0,0,0,0,0,0,0,0,NA,NA,6.848171254,4.7095289,5.064929678,16.01538462,14.01753476,12.56923077,1.096760965,0.660159851,0.6366227,9.720338983,47.5,0,47.5,-4,329,8.905987835,91.45157238,0.209090909,0.033898305,0.322033898,4.5,2,19,2,4,57,0,0
colombia_13,colombia,mu0.4k1,0.4,1,3.57,0.49,a,263,18,73.8115,1326.711,261.6,NA,NA,4.8,3288,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,NA,NA,307.3,25.8,NA,7.1,3957,NA,NA,NA,NA,NA,NA,2930,3670,1860,1900,50,847.7142857,3.100946635,0.639392337,45.74,0.175,0.373333333,0.274166667,2,0,0,2.395852162,0.807711931,0,0.200123958,0,0,0,16,3,0,1,0,0,0.775711931,2.59597612,0.032,0,2,17,1,0.200123958,3.171564093,0,0,0.032,0,0,0,0,2.01056289,0,0,0,0,0.385289272,0,0,0.635420942,0,0,0,0,0,0,0,0,0,0,0,0.140290988,0,0.032,0,0,0,0,0,0,0,0,0.200123958,0,0,0,0,0,0,0,0,0,0.140290988,0.385289272,0,0,0,0.635420942,0,0,0,0,2.242686848,0,0,0,0,0,0,0,0,0,NA,NA,6.160281156,4.147288569,5.42407863,15.4,14.00016673,12.73846154,0.948683298,0.580627315,0.69094417,52.21939891,87.5,23.5,64,-23.5,697.5,13.39938615,29.40472468,0.581797097,0.073907104,0,0,3,0,4.5,65,9,0.032,1
colombia_14,colombia,mu0.6k1,0.6,1,5.36,0.49,a,211,16,72.089,1440.442,235,NA,NA,NA,4544,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3430,3320,2220,1970,0,3529.575,1.485837357,0.871773547,45.77,0.15625,0.301666667,0.228958333,2,0,0,5.228110462,1.109251816,0,0.41188841,0,0,0,60,7,0,4,0,0,1.109251816,5.639998872,0,0,7,64,0,0.41188841,6.337362278,0,0,0,0,0,0,0,0.486003324,0,0,0,0.0083,4.719507138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0.0143,0,0,0,0.41188841,0,0,0.989,0,0.087251816,0,0,0,0,0,4.719507138,0,0,0,0,0,0,0.0083,0,1.919891734,0,0,0,0.0143,0,0,0,0,0.087251816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.54918033,50,0,50,-31,591,13.34154417,49.21589938,0.549272278,0.229508197,0.040983607,2,5.5,2.5,14,2,22,0,0
colombia_15,colombia,mu0.8k1,0.8,1,7.14,0.49,c,237,24,73.518,1640.467,190.4,NA,NA,4.8,4918,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,NA,NA,169.3,NA,NA,NA,5582,NA,NA,NA,NA,NA,NA,3320,3090,1910,2260,10,1064.8,3.395608539,0.610051897,44.71,0.19875,0.305,0.251875,2,0,0,9.199964987,1.763105416,0,0.05449972,0.168,0,0,53,3,0,2,1,0,1.763105416,9.422464707,0,0,3,56,0,0.22249972,10.9630704,0,0,0,0,0,0,0,0,0,0,0,0,6.562164987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036805416,0,0,0,0,0,0,0,0.168,0.0933,0,0.05449972,0,0,4.2708,0,0,0,0,0,0,0.036805416,6.562164987,0,0,0,0,0,2.6378,0,0,1.94879972,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.24453552,68.5,19,49.5,-9.5,440.5,12.94677311,28.92408744,0.661592215,0.115437158,0,0,2,0,7,65,26,0,0
colombia_16,colombia,mu1k1,1,1,8.93,0.49,a,265,19,87.2175,2607.528,303.4,NA,NA,5,3341,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,NA,NA,388.5,23.3,NA,6,4808,2765586.499,NA,NA,NA,NA,NA,3200,2970,2160,2020,54,2692.571429,-3.209210605,0.591670059,51.14,0.22875,0.303333333,0.266041667,2,0,0,3.060579431,0.172745467,0,2.278774705,0,0,0,35,4,0,7,0,0,0.172745467,5.339354136,0,0,4,42,0,2.278774705,3.233324898,0,0,0,0,0,0,0,0,0,0,0,0,3.060579431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050845467,0,0,0,0,0,0,0.0286,0,0.0933,0,2.278774705,0,0,0,0,0,0,0,0,0,0.050845467,3.060579431,0,0,0,0,0,0,0,0,2.400674705,0,0,0,0,0,0,0,0,0,NA,NA,6.111197744,4.742319851,5.421219048,15.56923077,14.21065257,13.03076923,0.951466479,0.673914598,0.706426544,55.1557377,81,19,62,-17.5,868.5,14.07606631,25.75257923,0.680467877,0.131147541,0.008196721,0,2.5,0.5,8,16,7,0,0
colombia_17,colombia,mu1.5k1,1.5,1,13.39,0.49,b,278,17,74.478,901.862,263.4,NA,NA,5.1,5585,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2250,2210,2000,1810,0,1599.6,2.486481025,0.992917965,43.93,0.4425,0.365,0.40375,2,0,0,0.088256122,0.0429,0,0.642916236,0,0,0,5,3,0,6,0,0,0.0429,0.731172358,0,0,3,11,0,0.642916236,0.131156122,0,0,0,0,0,0,0,0,0,0,0,0.0083,0.065656122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572,0,0,0,0.642916236,0,0,0,0,0,0,0,0,0,0,0.065656122,0,0,0,0,0,0,0.0083,0,0.685816236,0,0,0,0.0143,0,0,0,0,0,NA,NA,6.391236588,4.064274587,4.616907392,15.2,14.19200079,13.32307692,0.971467961,0.576801881,0.615114123,17.63559322,43.5,0,43.5,17,545,10.56155448,59.39127109,0.409225836,0.084745763,0.101694915,0,2,6,5,3,7,0,0
colombia_18,colombia,mu2k1,2,1,17.85,0.49,c,217,24,104.988,1150.215,168.1,NA,NA,5.1,4106,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,NA,NA,127.4,NA,NA,NA,4033,NA,NA,NA,NA,NA,NA,3110,NA,2100,2080,11,2185,4.039238637,0.974587228,42.91,0.2225,0.303333333,0.262916667,2,0,0,1.166392617,0.0933,0,0.275230079,0.168,0,0,30,1,0,3,1,0,0.0933,1.609622696,0,0,1,34,0,0.443230079,1.259692617,0,0,0,0,0,0,0,0,0,0,0,0,1.166392617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,0,0.275230079,0,0.0933,0,0,0,0,0,0,0,0,1.166392617,0,0,0,0,0,0,0,0,0.536530079,0,0,0,0,0,0,0,0,0,NA,NA,5.838236628,5.033189293,6.12960413,15.2,13.57101039,12.24615385,0.887411967,0.683054642,0.750640752,49.40884681,72,9.5,62.5,-12.5,650.5,12.62153697,25.82914281,0.686505717,0.141464104,0.008196721,0,3,0.5,8.5,10,4,0,0
colombia_19,colombia,mu2.5k1,2.5,1,22.31,0.49,a,790,32,114.564,3661.489,348,NA,NA,4.5,4772,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,NA,NA,149.3,40,NA,5.6,1110,NA,NA,NA,NA,NA,NA,3460,3190,2190,2190,184,3234.964286,-3.634344169,0.768810675,49.8,0.16875,0.27,0.219375,2,0,0,12.13019281,0.486314735,0.0193,0.150889281,0,0,0,55,5,1,7,0,0.0193,0.096214735,12.28108209,0.3901,1,4,62,1,0.150889281,12.24570754,0,0,0,0.3901,0,0,0,0,0,0,0,0.0193,3.48209281,0.3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067614735,0,0,0,0,0,0,0.0286,0,0,0,0.150889281,0,0,8.6481,0,0,0,0,0,0.0193,0.067614735,3.48209281,0,0,0,0,0,8.6481,0,0,0.569589281,0,0,0,0,0,0,0,0,0,0.3901,1,6.163987674,4.634623991,5.446942507,15.41538462,14.13775095,12.96923077,0.950202408,0.655231597,0.706426544,49.62295082,104.5,22.5,82,-15,500,13.72276135,29.16218847,0.490422778,0.032786885,0,0,2,0,2,65,31,0.4094,2
colombia_20,colombia,mu3k1,3,1,26.78,0.49,b,73,15,68.375,951.178,286.6,NA,NA,4.7,6258,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3440,3030,2230,2830,0,1396.8,6.440783442,0.679052775,43.72,0.19125,0.156666667,0.173958333,2,0,0,0.22271887,0,0,0.164366302,0,0,0,4,0,0,1,0,0,0,0.387085172,0,0,0,5,0,0.164366302,0.22271887,0,0,0,0,0,0,0,0,0,0,0,0,0.22271887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164366302,0,0,0,0,0,0,0,0,0,0,0.22271887,0,0,0,0,0,0,0,0,0.164366302,0,0,0,0,0,0,0,0,0,NA,NA,6.045180221,4.677230749,5.66913561,15.50769231,13.99088054,12.76923077,0.937467948,0.654385767,0.723905009,29.5,69,0,69,-18.5,686.5,18.45587959,62.61388559,0.430484428,0.090163934,0.081967213,2,4,5,5.5,3,20,0,0
colombia_21,colombia,mu0.1k2,0.1,2,0.89,0.99,c,411,23,72.845,2001.388,187.1,NA,NA,4.9,4539,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,1.859047806,0.415627879,141.9,16,NA,6,3804,87430.52355,NA,NA,NA,NA,NA,3720,3670,2240,2320,65,3436.8,5.707648533,0.709055504,43.85,0.07625,0.24,0.158125,2,0,0,2.852473702,1.229528259,0,4.021656237,0,0,0,37,3,0,31,0,0,1.229528259,6.874129939,0,0,3,68,0,4.021656237,4.082001961,0,0,0,0,0,0,0,0,0,0,0,0,2.838173702,0,0,0.618714456,0,0,0,0,0,0,0,0,0,0,0,0.185813803,0,0.425,0,0,0,0,0.0143,0,0,0,4.021656237,0,0,0,0,0,0,0,0,0,0.185813803,2.838173702,0,0,0,0.618714456,0,0,0,0,4.446656237,0,0,0,0.0143,0,0,0,0,0,NA,NA,7.714600239,5.152069374,5.45932328,16.12307692,14.04020166,12.55384615,1.243830931,0.72336093,0.685355046,61.40163934,88.5,29,59.5,26.5,563.5,12.29093979,20.27096095,0.693267637,0.131147541,0,0,10,0,8,65,5,0,0
colombia_22,colombia,mu0.2k2,0.2,2,1.79,0.99,a,341,21,105.752,1443.28,292.7,NA,NA,4.5,5642,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,NA,NA,385.4,9.8,NA,6.3,4387,1318066.124,NA,NA,NA,NA,NA,2860,3180,2220,2320,52,1597.805556,2.330601861,0.749868382,45.64,0.245,0.243333333,0.244166667,2,0,0,10.20246448,0.273724667,0,1.275732121,0,0,0,143,2,0,9,0,0,0.273724667,11.47819661,0,0,2,152,0,1.275732121,10.47618915,0,0,0,0,0,0,0,0,0,0,0,0,10.20246448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180424667,0,0,0,0,0,0,0,0,0,0,1.275732121,0,0.0933,0,0,0,0,0,0,0,0.180424667,10.20246448,0,0,0,0,0,0,0,0,1.369032121,0,0,0,0,0,0,0,0,0,NA,NA,6.261239893,4.578209902,5.266563053,15.38461538,14.04066206,13,0.963267676,0.642810981,0.684653197,53.55737705,77.5,17.5,60,-26,574,11.63873713,21.91783306,0.691147541,0.098360656,0.008196721,0,2,0.5,6,7,6,0,0
colombia_23,colombia,mu0.4k2,0.4,2,3.57,0.99,c,438,23,99.803,2600.606,196.3,NA,NA,4.6,5402,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,1.983109733,0.414453094,104.7,2.8,NA,5.7,4106,138436.7599,NA,NA,NA,NA,NA,3000,3210,2070,2150,51.4,4314.6,3.726474636,0.696693211,43.61,0.22375,0.296666667,0.260208333,2,0,0,2.918018857,0.569235532,0.0483,5.642050206,0,0,0,51,4,1,38,0,0.0483,0.569235532,8.560069063,0,1,4,89,0,5.642050206,3.535554389,0,0,0,0,0,0,0,0,0,0,0,0.0483,2.918018857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175035532,0,0,0,0,0,0,0,0,0,0,5.642050206,0,0,0.3942,0,0,0,0,0,0.0483,0.175035532,2.918018857,0,0,0,0,0,0,0,0,6.036250206,0,0,0,0,0,0,0,0,0,NA,NA,10.19775205,4.494194813,4.929824952,16.12307692,13.95641026,12.46153846,1.644191408,0.627228266,0.614332032,71.43442623,102.5,28.5,74,17.5,655.5,15.82028426,22.14688426,0.697338017,0.06557377,0,0,2,0,4,65,5,0.0483,1
colombia_24,colombia,mu0.6k2,0.6,2,5.36,0.99,a,180,21,108.871,2080.189,290.4,NA,NA,4.7,3920,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,NA,NA,236,14.5,NA,5.9,5206,3415112.276,NA,NA,NA,NA,NA,3390,3250,2040,2130,33,1689.371212,5.34460093,0.878120942,45.76,0.17,0.305,0.2375,2,0,0,1.556018721,0.3485,0.0483,0.976272666,0,0,0,37,13,1,6,0,0.0483,0.3485,2.532291387,0,1,13,43,0,0.976272666,1.952818721,0,0,0,0,0,0,0,0,0,0,0,0.0483,1.541718721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0,0,0,0,0,0,0.0858,0,0,0,0.976272666,0,0,0,0,0,0,0,0,0.0483,0.277,1.541718721,0,0,0,0,0,0,0,0,1.047772666,0,0,0,0.0143,0,0,0,0,0,NA,NA,5.463584981,4.758111831,5.157146508,16.0625,14.26302083,12.78125,0.877588338,0.678650482,0.659147788,41.40833333,70.5,5,65.5,7.5,629.5,12.6354659,30.50415149,0.586338577,0.05,0.008333333,0,2,0.5,3,32,3,0.0483,1
colombia_25,colombia,mu0.8k2,0.8,2,7.14,0.99,b,200,17,145.342,1928.491,279.8,NA,NA,4.9,4967,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,NA,NA,331.9,NA,NA,NA,6656,1386090.576,NA,NA,NA,NA,NA,3050,3740,1910,2100,2,943.4,7.207105527,0.579865476,44.24,0.15125,0.331666667,0.241458333,2,0,0,1.017599878,0.217813803,0,0.849865406,0,0,0,21,2,0,3,0,0,0.185813803,1.867465284,0.032,0,1,24,1,0.849865406,1.203413681,0,0,0.032,0,0,0,0,0,0,0,0,0,1.017599878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185813803,0,0.032,0,0,0,0,0,0,0,0,0.849865406,0,0,0,0,0,0,0,0,0,0.185813803,1.017599878,0,0,0,0,0,0,0,0,0.881865406,0,0,0,0,0,0,0,0,0,NA,NA,5.609237779,4.411976099,6.092640494,16.10769231,13.89038462,12.23076923,0.903518762,0.612840449,0.745176799,47.95327869,82,21,61,-6,552,13.98420951,29.30692435,0.587228622,0.049726776,0,0,2,0,3,65,8,0.032,1
colombia_26,colombia,mu1k2,1,2,8.93,0.99,c,137,26,106.9925,2240.242,252.3,NA,NA,NA,5741,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,1.846185785,0.414986808,157.5,NA,NA,NA,4705,320481.9824,NA,NA,NA,NA,NA,2890,2240,2010,1870,24.5,3098.75,7.772293208,0.769384467,44.03,0.35875,0.353333333,0.356041667,2,0,0,4.222442733,0.466946436,0,2.222286119,0,0,0,26,1,0,14,0,0,0.466946436,6.444728852,0,0,1,40,0,2.222286119,4.689389169,0,0,0,0,0,0,0,0,0,0,0,0,1.335442733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466946436,0,0,0,0,0,0,0,0,0,0,2.222286119,0,0,2.887,0,0,0,0,0,0,0.466946436,1.335442733,0,0,0,0,0,2.887,0,0,2.222286119,0,0,0,0,0,0,0,0,0,NA,NA,5.158972938,3.774034175,4.393118363,15.23846154,13.88076923,12.70769231,0.786148107,0.523864975,0.558263964,40.33319672,88,9,79,50,727,16.9436508,46.39846046,0.449135692,0.041120219,0.008196721,0,0,0.5,2.5,36,7,0,0
colombia_27,colombia,mu1.5k2,1.5,2,13.39,0.99,a,453,29,72.989,2473.12,212.7,NA,NA,4.7,2267,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,NA,NA,407.4,23.6,NA,6.2,2685,NA,NA,NA,NA,NA,NA,2980,3510,2440,2390,78,2402.507154,1.608529344,0.701452843,45,0.18875,0.195,0.191875,2,0,0,26.74740704,1.9845,0,1.76346865,0,0,0,30,8,0,12,0,0,1.9525,28.51087569,0.032,0,7,42,1,1.76346865,28.69990704,0,0,0.032,0,0,0,0,5.40072649,0,0,0,0,1.176680546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457,0,0,0,0,0.0572,0,0,0,1.76346865,0,0,21.6403,0,0,0,0,0,0,0,1.176680546,0,0,0,0,0,20.17,0,0,9.14869514,0,0,0,0,0,0,0,0,0,NA,NA,6.895847001,4.772755286,5.298727607,16.20769231,14.11634615,12.46923077,1.117657664,0.673738657,0.660710573,56.7704918,82,23,59,-39,542,12.70731077,22.32899064,0.692394077,0.090163934,0,0,0,0,5.5,65,15,0.032,1
colombia_28,colombia,mu2k2,2,2,17.85,0.99,a,299,27,108.2605,2340.692,226.9,NA,NA,4.3,4781,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,1.73978431,0.417213685,251.1,29.7,NA,5.7,3334,986444.3853,NA,NA,NA,NA,NA,2860,2450,2270,1950,77,3304.772727,2.174722696,0.681644456,45.5,0.33625,0.296666667,0.316458333,2,0,0,2.466699355,0.2465,0,0.455360406,0.168,0,0,37,16,0,6,1,0,0.2145,3.090059761,0.032,0,15,44,1,0.623360406,2.681199355,0,0,0.032,0,0,0,0,0,0,0,0,0,2.466699355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0.2145,0.168,0,0,0.455360406,0,0,0,0,0,0,0,0,0,0,2.466699355,0,0,0,0,0,0,0,0,0.869860406,0,0,0,0,0,0,0,0,0,NA,NA,5.721279769,4.178838356,4.140664078,15.92307692,14.59166667,13.45384615,0.911003779,0.609762164,0.557078575,60.76229508,88.5,30,58.5,14.5,521.5,13.04192072,21.39798897,0.689874514,0.081967213,0,0,2.5,0,5,65,9,0.032,1
colombia_29,colombia,mu2.5k2,2.5,2,22.31,0.99,b,564.3760769,33,124.1175,5785.255,254.8,NA,NA,4.7,3420,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,1.8156864,0.417477475,165.4,12.9,NA,5.5,3163,NA,NA,NA,NA,NA,NA,2140,3570,1960,2130,285,2222,-0.755805595,0.823597792,43.73,0.28625,0.318333333,0.302291667,2,0,0.727084341,12.44107449,7.582130341,0,8.548035347,0,0,1,98,5,0,37,0,0,5.216130341,21.71619418,2.366,0,4,136,1,8.548035347,18.38428918,0,0,0,2.366,0,0,0,0,0,0,0,0,6.676074494,2.366,0,1.454168683,0,0,0,0,0,0,0,0,0,0,0,0.428956,0,0,0,0,0,0,0,0,0,0,8.548035347,0,0,9.82509,0,0,0,0,0,0,0.428956,6.676074494,0,0,0,1.454168683,0,5.765,0,0,14.97412535,0,0,0,0,0,0,0,0,0,2.366,1,10.18084419,4.855326962,5.631420792,16.72307692,14.30224359,12.76153846,1.702550406,0.694420689,0.71865593,90.20833333,114.5,5,109.5,9,743,18.50390208,20.44969656,0.787923341,0.125,0.008333333,0,3,0.5,7.5,33,6,2.366,1
colombia_30,colombia,mu3k2,3,2,26.78,0.99,a,190,18,116.709,2551.316,343.9,NA,NA,4.4,6364,NA,NA,NA,NA,NA,NA,4000,4000,3000,3000,2.057372317,0.412821277,136.1,17,NA,5.6,2987,1201219.367,NA,NA,NA,NA,NA,3160,3400,2530,2260,37,1380.5,4.292667988,0.621617337,43.73,0.18,0.201666667,0.190833333,2,0,0,0.890147154,0,0,5.847370004,0,0,0,23,0,0,42,0,0,0,6.737517158,0,0,0,65,0,5.847370004,0.890147154,0,0,0,0,0,0,0,0,0,0,0,0.0083,0.824647154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572,0,0,0,5.847370004,0,0,0,0,0,0,0,0,0,0,0.824647154,0,0,0,0,0,0,0.0083,0,5.847370004,0,0,0,0.0572,0,0,0,0,0,NA,NA,6.242501497,4.385705827,5.316162861,16.03846154,14.16634615,12.65384615,1.001201202,0.621294269,0.67269907,35.3442623,96.5,10.5,86,-3,641,18.18843228,54.45711718,0.365976741,0.016393443,0,0,0,0,1,65,56,0,0
frenchguiana_77,frenchguiana,mu0.1k0.5,0.1,0.5,0.82,0.15,c,256,18,73.5,908,NA,NA,NA,NA,NA,18859744.99,NA,NA,NA,NA,NA,998,NA,555,NA,17.316996,0.00669855,NA,50.5,NA,4.605,170.62,10509627.99,NA,NA,0,0,6,941.5,NA,514.9,NA,60,378,3.437936575,0.900763901,31.68956769,0.056613226,0.072252252,0.064432739,2,0.063,0.09175,0.13,3.00E-04,0.1541,11.0748,1.4575,2,1,5,1,4,59,4,0.2171,0,12.75405,3.00E-04,6,0,69,1,9.6672,1.76635,0,0.13,3.00E-04,0,1.4076,0,0.01,0,0,0,8.00E-04,0.1533,0,0,0.063,0.09175,0,0,0,0,0,0,0,0,0,0,1.4076,1.4575,0,3.00E-04,0.12,0,0,0,0,0,0,0,9.6672,0,0,0,0,0,0,0,0,0.1533,0,0,0,0,0.063,0.09175,0,0,0,1.4575,9.6783,0.12,0,0,0,0,0,0,1.4076,0,NA,NA,3.040677273,1.823599062,3.23420856,26.28787879,24.00441919,22.22727273,0.799329556,0.437744363,0.718876357,39.35,66.5,1.5,65,12.5,443.5,16.45849713,42.09285458,0.594761905,0.1,0.066666667,2.5,2.5,4,6,19,1,0.2174,7
frenchguiana_9,frenchguiana,mu0.2k0.5,0.2,0.5,1.63,0.15,a,260,14,65.5,1225,NA,NA,NA,NA,NA,67479168.39,NA,NA,NA,NA,NA,1039,NA,508,NA,44.11914667,0.453084671,NA,20.3,NA,5.4,775.25,26552695.81,NA,NA,0,0,6,1006.9,NA,490,NA,10,96,17.03599244,0.765269917,46.04568582,0.030895091,0.035433071,0.033164081,2,0.954,0.12946,0.12,0,0.0519,5.8914,3.5725,9,2,4,0,2,57,7,0.1779,0,9.71336,0.828,6,0,70,5,3.7818,3.87986,0,0.12,0,0,2.9376,0,0,0,0,0,8.00E-04,0.0511,0,0,0.126,0.12946,0,0,0.828,0,0,0,0,0,0,0,2.9376,3.5725,0,0,0.12,0,0,0,0,0,0,0,2.9538,0,0,0,0,0,0,0,0,0.0511,0,0,0,0.828,0.126,0.12946,0,0,0,3.5725,2.9546,0.12,0,0,0,0,0,0,2.9376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.375,68.5,29.5,39,-9.5,387.5,9.095741655,17.37115697,0.766257123,0.233333333,0,0,5.5,0,14,65,3,1.0059,11
frenchguiana_18,frenchguiana,mu0.4k0.5,0.4,0.5,3.26,0.15,c,220,17,76,1192,NA,NA,NA,NA,NA,13814350.23,NA,NA,NA,NA,NA,770,NA,628,NA,19.39350563,0.010200091,NA,7.4,NA,4.84,NA,25612750.46,NA,NA,0,0,8,735.1,NA,589.9,NA,2.5,16.375,2.558415522,0.945630954,43.68123687,0.045324675,0.06066879,0.052996733,2,0,0.0377,0,0,0.601,6.1407,2.0975,0,1,0,0,12,44,8,0.601,0,8.2759,0,12,0,53,0,4.3263,2.7362,0,0,0,0,1.8144,0,0,0,0,0,0,0.601,0,0,0,0.0377,0,0,0,0,0,0,0,0,0,0,1.8144,2.0975,0,0,0,0,0,0,0,0,0,0,4.3263,0,0,0,0,0,0,0,0,0.601,0,0,0,0,0,0.0377,0,0,0,2.0975,4.3263,0,0,0,0,0,0,0,1.8144,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6,55,4.5,50.5,-42.5,378.5,11.23157802,66.55869581,0.379993309,0.033333333,0.191666667,11,2,11.5,2,1,39,0.601,12
