"","site_brom.id","site","mu","k","species","abundance","biomass","key","name0","Domain","Kingdom","Phyllum","Sub.Phyllum","class","Sub.Class","ord","subord","family","subfamily","genus","species.y","name1","name2","name3","realm","functional_group","micro_macro","predation","BS1","BS2","BS3","BS4","BS5","AS1","AS2","AS3","AS4","RE1","RE2","RE3","RE4","RE5","RE6","RE7","RE8","DM1","DM2","RF1","RF2","RF3","RF4","RM1","RM2","RM3","RM4","RM5","LO1","LO2","LO3","LO4","LO5","LO6","LO7","FD1","FD2","FD3","FD4","FD5","FD6","FD7","FD8","FG1","FG2","FG3","FG4","FG5","FG6"
"2341","puertorico_2","puertorico",1.5,0.5,"Ostracoda.2",12,0.24,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2342","puertorico_2","puertorico",1.5,0.5,"Ostracoda.7",9,0.18,"k657","Elpidium maracaoensis","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","maracaoensis","Ostracoda.5","Ostracoda.6",NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,3,0,0
"2343","puertorico_2","puertorico",1.5,0.5,"Platyhelminthes.5",1,0.26,"k667","Platyhelminthes sp. 2","Eukaryota","Animalia","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","engulfer","macro","predator",3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3,3,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,2,3,3,0,0,0,0,0,3
"2344","puertorico_20","puertorico",3,2,"Coleoptera.26",18,2.7928,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2345","puertorico_20","puertorico",3,2,"Diptera.292",4,3.8348,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2346","puertorico_20","puertorico",3,2,"Diptera.93",3,0.24,"k393","Culex antillummagnorum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","antillummagnorum",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2347","puertorico_20","puertorico",3,2,"Ostracoda.2",3,0.06,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2348","puertorico_20","puertorico",3,2,"Platyhelminthes.5",1,0.26,"k667","Platyhelminthes sp. 2","Eukaryota","Animalia","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","engulfer","macro","predator",3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3,3,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,2,3,3,0,0,0,0,0,3
"2349","puertorico_21","puertorico",3,0.5,"Coleoptera.26",13,1.0671,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2350","puertorico_21","puertorico",3,0.5,"Diptera.292",10,10.6548,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2351","puertorico_21","puertorico",3,0.5,"Diptera.390",1,0.0437,"k269","Chironomidae.Tanytarsus bromelicola","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Chironominae","Tanytarsus","bromelicola","Chironomidae.Tanytarsus.sp.1",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,1,0,3,0,0,0,1,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,2,0,3,3,3,1,3,0,1,0,0,1,0,1,3,0,0
"2352","puertorico_21","puertorico",3,0.5,"Diptera.93",3,0.1284,"k393","Culex antillummagnorum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","antillummagnorum",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2353","puertorico_21","puertorico",3,0.5,"Oligochaeta.8",2,0.325,"k642","Enchytridae sp. 1","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Enchytraeoidae",NA,NA,NA,"Oligochaeta.7",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,2,0,0,3,0,0,0,3,0,0,0,3,2,0,0,3,0,0,3,0,0,0,0,0,0,1,3,3,1,0,3,3,3,2,0,1,0,0,3,0,0,0,0,0
"2354","puertorico_21","puertorico",3,0.5,"Ostracoda.2",14,0.28,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2355","puertorico_21","puertorico",3,0.5,"Platyhelminthes.5",2,0.48,"k667","Platyhelminthes sp. 2","Eukaryota","Animalia","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","engulfer","macro","predator",3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3,3,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,2,3,3,0,0,0,0,0,3
"2356","puertorico_22","puertorico",0.6,2,"Coleoptera.26",5,1.482,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2357","puertorico_22","puertorico",0.6,2,"Diptera.292",5,6.1516,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2358","puertorico_22","puertorico",0.6,2,"Diptera.301",16,0.8715,"k390","Wyeomyia","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2359","puertorico_22","puertorico",0.6,2,"Diptera.392",1,0.56,"k481","Sphaeroceridae sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Sphaeroceridae",NA,NA,NA,"Empididae.sp.1",NA,NA,"aquatic",NA,"macro",NA,0,0,3,0,0,2,3,2,0,0,1,1,1,1,1,1,0,2,2,0,0,0,1,0,0,0,3,0,0,0,0,2,2,0,0,0,2,2,0,0,2,0,0,2,0,0,0,1,0
"2360","puertorico_22","puertorico",0.6,2,"Diptera.398",2,0.035,"k392","Toxorhynchites portoricensis","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Toxorhynchites","portoricensis",NA,NA,NA,"aquatic","engulfer","macro","predator",0,0,0,3,0,3,3,3,0,0,3,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"2361","puertorico_22","puertorico",0.6,2,"Diptera.93",1,0.0428,"k393","Culex antillummagnorum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","antillummagnorum",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2362","puertorico_22","puertorico",0.6,2,"Ostracoda.2",43,0.86,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2363","puertorico_22","puertorico",0.6,2,"Ostracoda.7",18,0.36,"k657","Elpidium maracaoensis","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","maracaoensis","Ostracoda.5","Ostracoda.6",NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,3,0,0
"2364","puertorico_22","puertorico",0.6,2,"Platyhelminthes.5",1,0.22,"k667","Platyhelminthes sp. 2","Eukaryota","Animalia","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic","engulfer","macro","predator",3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3,3,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,2,3,3,0,0,0,0,0,3
"2365","puertorico_23","puertorico",2,1,"Coleoptera.26",60,10.6558,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2366","puertorico_23","puertorico",2,1,"Diptera.177",1,0.0873,"k263","Monopelopia sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Tanypodinae","Monopelopia",NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,0,3,0,0,3,3,3,0,0,0,0,3,1,1,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,2,3,0,0,0,1,1,0,1,0,0,1,3,1,0,0,0,3,3
"2367","puertorico_23","puertorico",2,1,"Diptera.292",1,0.1622,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2368","puertorico_23","puertorico",2,1,"Oligochaeta.8",1,0.1625,"k642","Enchytridae sp. 1","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Enchytraeoidae",NA,NA,NA,"Oligochaeta.7",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,2,0,0,3,0,0,0,3,0,0,0,3,2,0,0,3,0,0,3,0,0,0,0,0,0,1,3,3,1,0,3,3,3,2,0,1,0,0,3,0,0,0,0,0
"2369","puertorico_23","puertorico",2,1,"Ostracoda.2",28,0.56,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2370","puertorico_23","puertorico",2,1,"Ostracoda.7",13,0.26,"k657","Elpidium maracaoensis","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cytherocopina","Limnocytheridae","Timiriaseviinae","Elpidium","maracaoensis","Ostracoda.5","Ostracoda.6",NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,3,0,0
"2371","puertorico_24","puertorico",3,1,"Coleoptera.26",23,5.6191,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2372","puertorico_24","puertorico",3,1,"Diptera.292",12,10.8507,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2373","puertorico_24","puertorico",3,1,"Diptera.390",1,0.1493,"k269","Chironomidae.Tanytarsus bromelicola","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Chironominae","Tanytarsus","bromelicola","Chironomidae.Tanytarsus.sp.1",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,1,0,3,0,0,0,1,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,2,0,3,3,3,1,3,0,1,0,0,1,0,1,3,0,0
"2374","puertorico_24","puertorico",3,1,"Diptera.93",7,0.1862,"k393","Culex antillummagnorum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","antillummagnorum",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2375","puertorico_24","puertorico",3,1,"Ostracoda.2",54,1.08,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2376","puertorico_25","puertorico",2,2,"Coleoptera.26",13,3.0249,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2377","puertorico_25","puertorico",2,2,"Diptera.292",15,10.8681,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2378","puertorico_25","puertorico",2,2,"Diptera.301",6,0.2513,"k390","Wyeomyia","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2379","puertorico_25","puertorico",2,2,"Diptera.93",13,0.6046,"k393","Culex antillummagnorum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","antillummagnorum",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2380","puertorico_25","puertorico",2,2,"Oligochaeta.8",1,0.2925,"k642","Enchytridae sp. 1","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Enchytraeoidae",NA,NA,NA,"Oligochaeta.7",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,2,0,0,3,0,0,0,3,0,0,0,3,2,0,0,3,0,0,3,0,0,0,0,0,0,1,3,3,1,0,3,3,3,2,0,1,0,0,3,0,0,0,0,0
"2381","puertorico_25","puertorico",2,2,"Ostracoda.2",26,0.52,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2382","puertorico_26","puertorico",2.5,0.5,"Coleoptera.26",15,4.5069,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2383","puertorico_26","puertorico",2.5,0.5,"Diptera.292",2,0.6682,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2384","puertorico_26","puertorico",2.5,0.5,"Diptera.301",1,0.1304,"k390","Wyeomyia","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2385","puertorico_26","puertorico",2.5,0.5,"Diptera.392",1,0.463,"k481","Sphaeroceridae sp. 1","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Sphaeroceridae",NA,NA,NA,"Empididae.sp.1",NA,NA,"aquatic",NA,"macro",NA,0,0,3,0,0,2,3,2,0,0,1,1,1,1,1,1,0,2,2,0,0,0,1,0,0,0,3,0,0,0,0,2,2,0,0,0,2,2,0,0,2,0,0,2,0,0,0,1,0
"2386","puertorico_26","puertorico",2.5,0.5,"Diptera.93",15,0.2652,"k393","Culex antillummagnorum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","antillummagnorum",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2387","puertorico_26","puertorico",2.5,0.5,"Ostracoda.2",18,0.36,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
"2388","puertorico_27","puertorico",0.6,0.5,"Coleoptera.26",36,6.6232,"k72","Scirtes sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,"Coleoptera.24",NA,NA,"aquatic","scraper","macro","prey",0,0,3,0,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,0,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"2389","puertorico_27","puertorico",0.6,0.5,"Diptera.177",7,0.3654,"k263","Monopelopia sp.","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae","Tanypodinae","Monopelopia",NA,NA,NA,NA,"aquatic","engulfer","macro","predator",0,0,3,0,0,3,3,3,0,0,0,0,3,1,1,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,2,3,0,0,0,1,1,0,1,0,0,1,3,1,0,0,0,3,3
"2390","puertorico_27","puertorico",0.6,0.5,"Diptera.292",9,2.8353,"k564","Trentepohlia dominicana","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Limoniidae","Limoniinae","Trentepohlia","dominicana","Diptera.290","Diptera.291",NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0
"2391","puertorico_27","puertorico",0.6,0.5,"Diptera.301",2,0.2607,"k390","Wyeomyia","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Wyeomyia",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,3,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,0,1,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2392","puertorico_27","puertorico",0.6,0.5,"Diptera.93",11,0.4328,"k393","Culex antillummagnorum","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex","antillummagnorum",NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,0,3,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"2393","puertorico_27","puertorico",0.6,0.5,"Oligochaeta.8",2,0.325,"k642","Enchytridae sp. 1","Eukaryota","Animalia","Annelida",NA,"Clitellata","Oligochaeta","Haplotaxida","Tubificina","Enchytraeoidae",NA,NA,NA,"Oligochaeta.7",NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,2,0,0,3,0,0,0,3,0,0,0,3,2,0,0,3,0,0,3,0,0,0,0,0,0,1,3,3,1,0,3,3,3,2,0,1,0,0,3,0,0,0,0,0
"2394","puertorico_27","puertorico",0.6,0.5,"Ostracoda.2",12,0.24,"k653","Candonopsis kingsleyi","Eukaryota","Animalia","Arthropoda","Crustacea","Ostracoda","Podocopa","Podocopida","Cypridocopina","Candonidae","Candoninae","Candonopsis","kingsleyi","Ostracoda.1",NA,NA,"aquatic","scraper","macro","prey",3,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,2,3,1,2,0,0,1,0,3,0,0,0,0,0
