site_brom.id,site,mu,k,bwg_name,abundance,biomass,species_id,domain,kingdom,phylum,subphylum,class,subclass,ord,subord,family,subfamily,tribe,genus,species,subspecies,functional_group,predation,realm,micro_macro,barcode
puertorico_11,puertorico,1,1,Diptera.390,2,0.087,4291,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,bromelicola,NA,gatherer,prey,aquatic,macro,NA
puertorico_11,puertorico,1,1,Diptera.93,12,0.4144,4976,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,antillummagnorum,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_11,puertorico,1,1,Ostracoda.2,16,0.32,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_11,puertorico,1,1,Ostracoda.7,2,0.04,6396,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,maracaoensis,NA,scraper,prey,aquatic,macro,NA
puertorico_12,puertorico,0.1,2,Coleoptera.26,6,1.5835,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_12,puertorico,0.1,2,Diptera.292,11,11.4342,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_12,puertorico,0.1,2,Diptera.390,3,0.4933,4291,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,bromelicola,NA,gatherer,prey,aquatic,macro,NA
puertorico_12,puertorico,0.1,2,Diptera.392,1,0.463,5451,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Sphaeroceridae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
puertorico_12,puertorico,0.1,2,Diptera.93,6,0.5691,4976,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,antillummagnorum,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_12,puertorico,0.1,2,Oligochaeta.8,15,3.185,6321,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Enchytraeoidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
puertorico_12,puertorico,0.1,2,Ostracoda.2,149,2.98,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_12,puertorico,0.1,2,Ostracoda.7,29,0.58,6396,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,maracaoensis,NA,scraper,prey,aquatic,macro,NA
puertorico_13,puertorico,1.5,1,Coleoptera.26,16,3.022,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_13,puertorico,1.5,1,Diptera.292,8,5.7362,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_13,puertorico,1.5,1,Diptera.301,18,3.265,4961,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,NA,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_13,puertorico,1.5,1,Diptera.398,2,2.673,4971,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Toxorhynchites,portoricensis,NA,engulfer,predator,aquatic,macro,NA
puertorico_13,puertorico,1.5,1,Diptera.93,63,3.5174,4976,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,antillummagnorum,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_13,puertorico,1.5,1,Ostracoda.2,20,0.4,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_13,puertorico,1.5,1,Ostracoda.7,2,0.04,6396,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,maracaoensis,NA,scraper,prey,aquatic,macro,NA
puertorico_14,puertorico,2,0.5,Coleoptera.26,25,5.7046,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_14,puertorico,2,0.5,Diptera.292,3,1.6803,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_14,puertorico,2,0.5,Diptera.301,2,0.1731,4961,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,NA,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_15,puertorico,0.2,0.5,Coleoptera.26,15,3.7151,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_15,puertorico,0.2,0.5,Diptera.292,4,1.6803,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_15,puertorico,0.2,0.5,Diptera.390,6,1.3896,4291,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,bromelicola,NA,gatherer,prey,aquatic,macro,NA
puertorico_15,puertorico,0.2,0.5,Diptera.93,2,0.0353,4976,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,antillummagnorum,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_15,puertorico,0.2,0.5,Ostracoda.2,21,0.42,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_15,puertorico,0.2,0.5,Platyhelminthes.5,2,0.52,6451,Eukaryota,Animalia,Platyhelminthes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
puertorico_16,puertorico,1,2,Coleoptera.26,5,0.1921,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_16,puertorico,1,2,Diptera.292,13,10.4546,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_16,puertorico,1,2,Diptera.390,1,0.1493,4291,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,bromelicola,NA,gatherer,prey,aquatic,macro,NA
puertorico_16,puertorico,1,2,Diptera.392,1,0.463,5451,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Sphaeroceridae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
puertorico_16,puertorico,1,2,Platyhelminthes.5,3,0.78,6451,Eukaryota,Animalia,Platyhelminthes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
puertorico_17,puertorico,0.4,0.5,Coleoptera.26,7,0.6474,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_17,puertorico,0.4,0.5,Diptera.292,10,15.5811,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_17,puertorico,0.4,0.5,Diptera.301,5,0.1888,4961,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,NA,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_17,puertorico,0.4,0.5,Diptera.93,4,0.07,4976,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,antillummagnorum,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_17,puertorico,0.4,0.5,Oligochaeta.8,14,3.6725,6321,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Enchytraeoidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
puertorico_17,puertorico,0.4,0.5,Ostracoda.2,1,0.02,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_17,puertorico,0.4,0.5,Ostracoda.7,6,0.12,6396,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,maracaoensis,NA,scraper,prey,aquatic,macro,NA
puertorico_17,puertorico,0.4,0.5,Platyhelminthes.5,1,0.22,6451,Eukaryota,Animalia,Platyhelminthes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
puertorico_18,puertorico,0.1,1,Coleoptera.26,18,4.0987,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_18,puertorico,0.1,1,Diptera.177,3,0.7065,4261,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Monopelopia,NA,NA,piercer,predator,aquatic,macro,NA
puertorico_18,puertorico,0.1,1,Diptera.292,21,14.3399,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_18,puertorico,0.1,1,Diptera.301,5,0.4767,4961,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,NA,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_18,puertorico,0.1,1,Diptera.390,3,0.1822,4291,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,bromelicola,NA,gatherer,prey,aquatic,macro,NA
puertorico_18,puertorico,0.1,1,Diptera.93,32,1.128,4976,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,antillummagnorum,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_18,puertorico,0.1,1,Oligochaeta.8,2,0.52,6321,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Enchytraeoidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
puertorico_18,puertorico,0.1,1,Ostracoda.2,19,0.38,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_18,puertorico,0.1,1,Ostracoda.7,18,0.36,6396,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,maracaoensis,NA,scraper,prey,aquatic,macro,NA
puertorico_19,puertorico,1,0.5,Coleoptera.26,26,4.2726,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_19,puertorico,1,0.5,Diptera.292,2,0.6682,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_19,puertorico,1,0.5,Diptera.93,1,0.0802,4976,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,antillummagnorum,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_19,puertorico,1,0.5,Oligochaeta.8,2,0.5525,6321,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Enchytraeoidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
puertorico_19,puertorico,1,0.5,Ostracoda.2,21,0.42,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_19,puertorico,1,0.5,Ostracoda.7,2,0.04,6396,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,maracaoensis,NA,scraper,prey,aquatic,macro,NA
puertorico_2,puertorico,1.5,0.5,Coleoptera.26,49,8.7106,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_2,puertorico,1.5,0.5,Diptera.177,1,0.0873,4261,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Monopelopia,NA,NA,piercer,predator,aquatic,macro,NA
puertorico_2,puertorico,1.5,0.5,Diptera.292,16,17.2421,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_2,puertorico,1.5,0.5,Diptera.301,5,0.5643,4961,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,NA,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_2,puertorico,1.5,0.5,Diptera.390,1,0.0873,4291,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,bromelicola,NA,gatherer,prey,aquatic,macro,NA
puertorico_2,puertorico,1.5,0.5,Diptera.93,10,0.3642,4976,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,antillummagnorum,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_2,puertorico,1.5,0.5,Oligochaeta.8,4,1.17,6321,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Enchytraeoidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
puertorico_2,puertorico,1.5,0.5,Ostracoda.2,12,0.24,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_2,puertorico,1.5,0.5,Ostracoda.7,9,0.18,6396,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,maracaoensis,NA,scraper,prey,aquatic,macro,NA
puertorico_2,puertorico,1.5,0.5,Platyhelminthes.5,1,0.26,6451,Eukaryota,Animalia,Platyhelminthes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
puertorico_20,puertorico,3,2,Coleoptera.26,18,2.7928,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_20,puertorico,3,2,Diptera.292,4,3.8348,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_20,puertorico,3,2,Diptera.93,3,0.24,4976,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,antillummagnorum,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_20,puertorico,3,2,Ostracoda.2,3,0.06,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_20,puertorico,3,2,Platyhelminthes.5,1,0.26,6451,Eukaryota,Animalia,Platyhelminthes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
puertorico_21,puertorico,3,0.5,Coleoptera.26,13,1.0671,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_21,puertorico,3,0.5,Diptera.292,10,10.6548,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_21,puertorico,3,0.5,Diptera.390,1,0.0437,4291,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,bromelicola,NA,gatherer,prey,aquatic,macro,NA
puertorico_21,puertorico,3,0.5,Diptera.93,3,0.1284,4976,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,antillummagnorum,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_21,puertorico,3,0.5,Oligochaeta.8,2,0.325,6321,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Enchytraeoidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
puertorico_21,puertorico,3,0.5,Ostracoda.2,14,0.28,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_21,puertorico,3,0.5,Platyhelminthes.5,2,0.48,6451,Eukaryota,Animalia,Platyhelminthes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
puertorico_22,puertorico,0.6,2,Coleoptera.26,5,1.482,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_22,puertorico,0.6,2,Diptera.292,5,6.1516,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_22,puertorico,0.6,2,Diptera.301,16,0.8715,4961,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,NA,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_22,puertorico,0.6,2,Diptera.392,1,0.56,5451,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Sphaeroceridae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
puertorico_22,puertorico,0.6,2,Diptera.398,2,0.035,4971,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Toxorhynchites,portoricensis,NA,engulfer,predator,aquatic,macro,NA
puertorico_22,puertorico,0.6,2,Diptera.93,1,0.0428,4976,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,antillummagnorum,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_22,puertorico,0.6,2,Ostracoda.2,43,0.86,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_22,puertorico,0.6,2,Ostracoda.7,18,0.36,6396,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,maracaoensis,NA,scraper,prey,aquatic,macro,NA
puertorico_22,puertorico,0.6,2,Platyhelminthes.5,1,0.22,6451,Eukaryota,Animalia,Platyhelminthes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
puertorico_23,puertorico,2,1,Coleoptera.26,60,10.6558,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_23,puertorico,2,1,Diptera.177,1,0.0873,4261,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Monopelopia,NA,NA,piercer,predator,aquatic,macro,NA
puertorico_23,puertorico,2,1,Diptera.292,1,0.1622,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_23,puertorico,2,1,Oligochaeta.8,1,0.1625,6321,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Enchytraeoidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
puertorico_23,puertorico,2,1,Ostracoda.2,28,0.56,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_23,puertorico,2,1,Ostracoda.7,13,0.26,6396,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,maracaoensis,NA,scraper,prey,aquatic,macro,NA
puertorico_24,puertorico,3,1,Coleoptera.26,23,5.6191,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_24,puertorico,3,1,Diptera.292,12,10.8507,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_24,puertorico,3,1,Diptera.390,1,0.1493,4291,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,bromelicola,NA,gatherer,prey,aquatic,macro,NA
puertorico_24,puertorico,3,1,Diptera.93,7,0.1862,4976,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,antillummagnorum,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_24,puertorico,3,1,Ostracoda.2,54,1.08,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_25,puertorico,2,2,Coleoptera.26,13,3.0249,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_25,puertorico,2,2,Diptera.292,15,10.8681,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_25,puertorico,2,2,Diptera.301,6,0.2513,4961,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,NA,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_25,puertorico,2,2,Diptera.93,13,0.6046,4976,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,antillummagnorum,NA,filter.feeder,prey,aquatic,macro,NA
puertorico_25,puertorico,2,2,Oligochaeta.8,1,0.2925,6321,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Enchytraeoidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
puertorico_25,puertorico,2,2,Ostracoda.2,26,0.52,6376,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cypridocopina,Candonidae,Candoninae,NA,Candonopsis,kingsleyi,NA,scraper,prey,aquatic,macro,NA
puertorico_26,puertorico,2.5,0.5,Coleoptera.26,15,4.5069,6571,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
puertorico_26,puertorico,2.5,0.5,Diptera.292,2,0.6682,5896,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,dominicana,NA,shredder,prey,aquatic,macro,NA
puertorico_26,puertorico,2.5,0.5,Diptera.301,1,0.1304,4961,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,NA,NA,filter.feeder,prey,aquatic,macro,NA
